,Organisation,Scan Date,Scan Point Name,Scan Reference,Supplier Name,Product,Expiration Date,Quantity
843,Notuv - Denk Pharma,2022-01-13 01:40:28,DMO_1001000,1456,WHO,Metformin,2023-03-26 08:00:00,59
844,Notuv - Denk Pharma,2022-01-13 13:46:24,DMO_1001000,3225,Bill Gates Foundation,Metformin,2021-11-26 08:00:00,1
845,Notuv - Denk Pharma,2022-01-13 14:02:42,DMO_1001000,3995,Bill Gates Foundation,Metformin,2022-05-20 08:00:00,74
846,Notuv - Denk Pharma,2022-01-13 15:33:22,DMO_1001000,1806,Bill Gates Foundation,Metformin,2022-12-25 08:00:00,34
847,Notuv - Denk Pharma,2022-01-14 01:19:26,DMO_1001000,1082,Bill Gates Foundation,Metformin,2023-02-19 08:00:00,85
848,Notuv - Denk Pharma,2022-01-14 07:47:24,DMO_1001000,4018,Red Cross,Metformin,2021-12-04 08:00:00,30
849,Notuv - Denk Pharma,2022-01-14 12:31:56,DMO_1001000,4722,Bill Gates Foundation,Metformin,2023-02-19 08:00:00,89
850,Notuv - Denk Pharma,2022-01-14 13:54:36,DMO_1001000,2110,WHO,Metformin,2023-07-13 08:00:00,93
851,Notuv - Denk Pharma,2022-01-14 15:26:38,DMO_1001000,2635,WHO,Metformin,2022-11-16 08:00:00,1
852,Notuv - Denk Pharma,2022-01-14 16:54:24,DMO_1001000,1821,Red Cross,Metformin,2023-04-03 08:00:00,23
853,Notuv - Denk Pharma,2022-01-14 19:23:23,DMO_1001000,3727,WHO,Metformin,2022-12-28 08:00:00,1
854,Notuv - Denk Pharma,2022-01-15 00:53:00,DMO_1001000,2714,Bill Gates Foundation,Metformin,2022-03-19 08:00:00,93
855,Notuv - Denk Pharma,2022-01-15 01:56:09,DMO_1001000,4709,WHO,Metformin,2021-11-09 08:00:00,50
856,Notuv - Denk Pharma,2022-01-15 19:44:53,DMO_1001000,1402,Red Cross,Metformin,2022-04-13 08:00:00,17
857,Notuv - Denk Pharma,2022-01-16 02:13:14,DMO_1001000,2787,Bill Gates Foundation,Metformin,2023-07-11 08:00:00,101
858,Notuv - Denk Pharma,2022-01-16 04:37:02,DMO_1001000,3685,Red Cross,Metformin,2022-10-15 08:00:00,88
859,Notuv - Denk Pharma,2022-01-16 13:32:30,DMO_1001000,3191,Red Cross,Metformin,2022-11-15 08:00:00,57
860,Notuv - Denk Pharma,2022-01-16 17:35:49,DMO_1001000,1928,Red Cross,Metformin,2023-07-06 08:00:00,46
861,Notuv - Denk Pharma,2022-01-16 19:04:30,DMO_1001000,2275,WHO,Metformin,2023-05-06 08:00:00,96
862,Notuv - Denk Pharma,2022-01-16 19:07:45,DMO_1001000,1234,WHO,Metformin,2022-06-13 08:00:00,136
863,Notuv - Denk Pharma,2022-01-16 19:56:59,DMO_1001000,4435,Bill Gates Foundation,Metformin,2022-05-08 08:00:00,83
864,Notuv - Denk Pharma,2022-01-16 21:27:18,DMO_1001000,4240,Red Cross,Metformin,2022-01-09 08:00:00,187
865,Notuv - Denk Pharma,2022-01-17 00:41:28,DMO_1001000,1495,WHO,Metformin,2023-03-07 08:00:00,133
866,Notuv - Denk Pharma,2022-01-17 08:05:44,DMO_1001000,4805,Red Cross,Metformin,2022-01-29 08:00:00,120
867,Notuv - Denk Pharma,2022-01-17 19:30:25,DMO_1001000,3864,Bill Gates Foundation,Metformin,2022-08-27 08:00:00,1
868,Notuv - Denk Pharma,2022-01-18 11:39:51,DMO_1001000,4987,Bill Gates Foundation,Metformin,2023-06-28 08:00:00,1
869,Notuv - Denk Pharma,2022-01-18 12:13:55,DMO_1001000,4297,Red Cross,Metformin,2022-01-26 08:00:00,14
870,Notuv - Denk Pharma,2022-01-18 16:09:27,DMO_1001000,4494,Red Cross,Metformin,2023-05-10 08:00:00,89
871,Notuv - Denk Pharma,2022-01-18 18:38:44,DMO_1001000,4848,Bill Gates Foundation,Metformin,2023-03-24 08:00:00,25
872,Notuv - Denk Pharma,2022-01-18 20:23:06,DMO_1001000,3552,Red Cross,Metformin,2022-03-12 08:00:00,11
873,Notuv - Denk Pharma,2022-01-19 06:17:34,DMO_1001000,1252,WHO,Metformin,2023-06-21 08:00:00,88
874,Notuv - Denk Pharma,2022-01-19 07:59:32,DMO_1001000,2094,Red Cross,Metformin,2023-07-02 08:00:00,103
875,Notuv - Denk Pharma,2022-01-19 10:51:45,DMO_1001000,3184,Bill Gates Foundation,Metformin,2023-01-19 08:00:00,53
876,Notuv - Denk Pharma,2022-01-19 14:16:44,DMO_1001000,4717,Red Cross,Metformin,2021-11-05 08:00:00,89
877,Notuv - Denk Pharma,2022-01-19 18:28:59,DMO_1001000,3804,WHO,Metformin,2022-01-17 08:00:00,97
878,Notuv - Denk Pharma,2022-01-19 19:08:42,DMO_1001000,4272,Bill Gates Foundation,Metformin,2023-07-04 08:00:00,24
879,Notuv - Denk Pharma,2022-01-20 10:53:42,DMO_1001000,1827,WHO,Metformin,2022-09-16 08:00:00,16
880,Notuv - Denk Pharma,2022-01-20 18:21:23,DMO_1001000,3867,Red Cross,Metformin,2022-10-28 08:00:00,1
881,Notuv - Denk Pharma,2022-01-21 03:59:27,DMO_1001000,1034,Bill Gates Foundation,Metformin,2021-11-14 08:00:00,67
882,Notuv - Denk Pharma,2022-01-21 06:59:56,DMO_1001000,4861,Bill Gates Foundation,Metformin,2022-12-11 08:00:00,41
883,Notuv - Denk Pharma,2022-01-22 01:32:55,DMO_1001000,4665,Red Cross,Metformin,2022-03-31 08:00:00,124
884,Notuv - Denk Pharma,2022-01-22 07:56:26,DMO_1001000,2903,WHO,Metformin,2023-03-12 08:00:00,1
885,Notuv - Denk Pharma,2022-01-23 02:54:16,DMO_1001000,4800,Red Cross,Metformin,2022-11-01 08:00:00,54
886,Notuv - Denk Pharma,2022-01-23 02:55:15,DMO_1001000,2860,Bill Gates Foundation,Metformin,2023-03-22 08:00:00,142
887,Notuv - Denk Pharma,2022-01-23 06:18:31,DMO_1001000,1065,Bill Gates Foundation,Metformin,2023-01-26 08:00:00,43
888,Notuv - Denk Pharma,2022-01-23 09:36:59,DMO_1001000,3548,Red Cross,Metformin,2022-03-07 08:00:00,1
889,Notuv - Denk Pharma,2022-01-23 12:48:37,DMO_1001000,3439,WHO,Metformin,2022-11-17 08:00:00,69
890,Notuv - Denk Pharma,2022-01-23 14:02:27,DMO_1001000,4656,WHO,Metformin,2022-06-16 08:00:00,62
891,Notuv - Denk Pharma,2022-01-23 14:18:09,DMO_1001000,2645,WHO,Metformin,2023-01-20 08:00:00,8
892,Notuv - Denk Pharma,2022-01-23 21:25:07,DMO_1001000,4775,Bill Gates Foundation,Metformin,2023-01-24 08:00:00,137
893,Notuv - Denk Pharma,2022-01-23 22:10:43,DMO_1001000,1334,Bill Gates Foundation,Metformin,2023-02-05 08:00:00,37
894,Notuv - Denk Pharma,2022-01-24 09:03:29,DMO_1001000,4478,Bill Gates Foundation,Metformin,2023-04-04 08:00:00,12
895,Notuv - Denk Pharma,2022-01-24 19:38:15,DMO_1001000,2488,Red Cross,Metformin,2022-07-22 08:00:00,45
896,Notuv - Denk Pharma,2022-01-25 01:50:51,DMO_1001000,2410,WHO,Metformin,2022-08-24 08:00:00,1
897,Notuv - Denk Pharma,2022-01-25 07:18:27,DMO_1001000,4863,Bill Gates Foundation,Metformin,2023-03-19 08:00:00,55
898,Notuv - Denk Pharma,2022-01-25 11:05:17,DMO_1001000,3066,Bill Gates Foundation,Metformin,2023-02-12 08:00:00,59
899,Notuv - Denk Pharma,2022-01-25 11:43:29,DMO_1001000,1943,Bill Gates Foundation,Metformin,2022-03-05 08:00:00,1
900,Notuv - Denk Pharma,2022-01-25 12:50:21,DMO_1001000,3137,Bill Gates Foundation,Metformin,2023-03-22 08:00:00,1
901,Notuv - Denk Pharma,2022-01-25 20:16:55,DMO_1001000,2152,Red Cross,Metformin,2023-06-26 08:00:00,1
902,Notuv - Denk Pharma,2022-01-25 22:20:26,DMO_1001000,4997,Red Cross,Metformin,2022-06-02 08:00:00,180
903,Notuv - Denk Pharma,2022-01-26 13:25:47,DMO_1001000,2108,Bill Gates Foundation,Metformin,2023-03-30 08:00:00,73
904,Notuv - Denk Pharma,2022-01-26 17:52:26,DMO_1001000,1420,WHO,Metformin,2023-02-04 08:00:00,86
905,Notuv - Denk Pharma,2022-01-26 18:53:19,DMO_1001000,2511,Red Cross,Metformin,2021-11-23 08:00:00,40
906,Notuv - Denk Pharma,2022-01-27 09:47:25,DMO_1001000,4406,Bill Gates Foundation,Metformin,2022-02-25 08:00:00,17
907,Notuv - Denk Pharma,2022-01-27 17:10:12,DMO_1001000,2143,WHO,Metformin,2022-08-19 08:00:00,19
908,Notuv - Denk Pharma,2022-01-27 17:51:28,DMO_1001000,4117,Red Cross,Metformin,2022-08-25 08:00:00,1
909,Notuv - Denk Pharma,2022-01-28 04:40:10,DMO_1001000,1018,WHO,Metformin,2023-02-26 08:00:00,1
910,Notuv - Denk Pharma,2022-01-28 08:01:32,DMO_1001000,1979,Bill Gates Foundation,Metformin,2021-11-09 08:00:00,71
911,Notuv - Denk Pharma,2022-01-28 12:01:40,DMO_1001000,2445,Red Cross,Metformin,2023-06-23 08:00:00,80
912,Notuv - Denk Pharma,2022-01-28 19:06:34,DMO_1001000,4061,Bill Gates Foundation,Metformin,2022-12-26 08:00:00,93
913,Notuv - Denk Pharma,2022-01-28 21:06:56,DMO_1001000,4861,Red Cross,Metformin,2023-03-05 08:00:00,1
914,Notuv - Denk Pharma,2022-01-29 07:37:11,DMO_1001000,4384,Bill Gates Foundation,Metformin,2023-07-22 08:00:00,2
915,Notuv - Denk Pharma,2022-01-29 10:15:46,DMO_1001000,3225,WHO,Metformin,2022-05-07 08:00:00,72
916,Notuv - Denk Pharma,2022-01-29 21:33:47,DMO_1001000,4536,Bill Gates Foundation,Metformin,2022-09-11 08:00:00,133
917,Notuv - Denk Pharma,2022-01-30 03:32:48,DMO_1001000,2580,WHO,Metformin,2021-11-29 08:00:00,79
918,Notuv - Denk Pharma,2022-01-31 00:00:02,DMO_1001000,4683,Red Cross,Metformin,2021-11-10 08:00:00,154
919,Notuv - Denk Pharma,2022-01-31 07:07:45,DMO_1001000,1834,WHO,Metformin,2022-10-20 08:00:00,1
920,Notuv - Denk Pharma,2022-01-31 07:52:04,DMO_1001000,2418,Red Cross,Metformin,2023-04-26 08:00:00,116
921,Notuv - Denk Pharma,2022-02-01 07:09:29,DMO_1001000,1465,Bill Gates Foundation,Metformin,2022-04-14 08:00:00,69
922,Notuv - Denk Pharma,2022-02-02 00:26:33,DMO_1001000,2281,Bill Gates Foundation,Metformin,2023-07-19 08:00:00,67
923,Notuv - Denk Pharma,2022-02-02 01:41:10,DMO_1001000,2121,Red Cross,Metformin,2023-01-19 08:00:00,45
924,Notuv - Denk Pharma,2022-02-02 06:44:48,DMO_1001000,4378,WHO,Metformin,2022-04-04 08:00:00,153
925,Notuv - Denk Pharma,2022-02-02 20:38:10,DMO_1001000,1871,Red Cross,Metformin,2023-01-19 08:00:00,63
926,Notuv - Denk Pharma,2022-02-03 02:28:23,DMO_1001000,4943,WHO,Metformin,2023-05-14 08:00:00,68
927,Notuv - Denk Pharma,2022-02-03 05:35:32,DMO_1001000,1543,Red Cross,Metformin,2022-06-29 08:00:00,1
928,Notuv - Denk Pharma,2022-02-03 20:30:57,DMO_1001000,1689,Red Cross,Metformin,2022-04-28 08:00:00,81
929,Notuv - Denk Pharma,2022-02-04 00:56:23,DMO_1001000,4874,Red Cross,Metformin,2022-05-14 08:00:00,1
930,Notuv - Denk Pharma,2022-02-04 04:43:31,DMO_1001000,4112,WHO,Metformin,2023-05-30 08:00:00,231
931,Notuv - Denk Pharma,2022-02-04 10:17:46,DMO_1001000,2405,Bill Gates Foundation,Metformin,2023-06-23 08:00:00,136
932,Notuv - Denk Pharma,2022-02-04 15:23:29,DMO_1001000,4070,Red Cross,Metformin,2022-10-14 08:00:00,129
933,Notuv - Denk Pharma,2022-02-04 21:48:32,DMO_1001000,3720,WHO,Metformin,2021-12-26 08:00:00,62
934,Notuv - Denk Pharma,2022-02-05 01:31:50,DMO_1001000,4262,WHO,Metformin,2021-11-28 08:00:00,1
935,Notuv - Denk Pharma,2022-02-05 02:17:27,DMO_1001000,3911,WHO,Metformin,2023-07-21 08:00:00,1
936,Notuv - Denk Pharma,2022-02-05 14:16:45,DMO_1001000,4098,Bill Gates Foundation,Metformin,2022-05-12 08:00:00,16
937,Notuv - Denk Pharma,2022-02-05 20:05:49,DMO_1001000,3162,Bill Gates Foundation,Metformin,2022-09-04 08:00:00,60
938,Notuv - Denk Pharma,2022-02-06 18:10:34,DMO_1001000,4351,WHO,Metformin,2022-07-22 08:00:00,22
939,Notuv - Denk Pharma,2022-02-06 23:21:51,DMO_1001000,1473,Bill Gates Foundation,Metformin,2023-03-16 08:00:00,1
940,Notuv - Denk Pharma,2022-02-07 12:34:32,DMO_1001000,4288,Red Cross,Metformin,2022-03-15 08:00:00,1
941,Notuv - Denk Pharma,2022-02-08 06:21:33,DMO_1001000,4200,Bill Gates Foundation,Metformin,2023-05-22 08:00:00,44
942,Notuv - Denk Pharma,2022-02-08 07:15:24,DMO_1001000,4560,WHO,Metformin,2022-10-21 08:00:00,66
943,Notuv - Denk Pharma,2022-02-08 07:42:44,DMO_1001000,3605,Bill Gates Foundation,Metformin,2023-05-18 08:00:00,209
944,Notuv - Denk Pharma,2022-02-08 08:23:45,DMO_1001000,4224,WHO,Metformin,2023-07-17 08:00:00,119
945,Notuv - Denk Pharma,2022-02-09 00:51:35,DMO_1001000,2705,Bill Gates Foundation,Metformin,2023-03-22 08:00:00,24
946,Notuv - Denk Pharma,2022-02-09 03:23:19,DMO_1001000,3565,Red Cross,Metformin,2023-02-27 08:00:00,50
947,Notuv - Denk Pharma,2022-02-09 13:37:08,DMO_1001000,1937,Bill Gates Foundation,Metformin,2022-06-02 08:00:00,59
948,Notuv - Denk Pharma,2022-02-09 17:34:15,DMO_1001000,4462,WHO,Metformin,2023-03-03 08:00:00,125
949,Notuv - Denk Pharma,2022-02-09 18:16:17,DMO_1001000,3617,Red Cross,Metformin,2023-02-05 08:00:00,37
950,Notuv - Denk Pharma,2022-02-09 20:19:12,DMO_1001000,3703,WHO,Metformin,2023-02-23 08:00:00,18
951,Notuv - Denk Pharma,2022-02-09 20:48:04,DMO_1001000,2473,Bill Gates Foundation,Metformin,2022-10-21 08:00:00,24
952,Notuv - Denk Pharma,2022-02-09 21:44:15,DMO_1001000,2967,Bill Gates Foundation,Metformin,2022-08-14 08:00:00,43
953,Notuv - Denk Pharma,2022-02-10 08:23:47,DMO_1001000,4956,Red Cross,Metformin,2023-07-19 08:00:00,79
954,Notuv - Denk Pharma,2022-02-11 04:58:01,DMO_1001000,3576,WHO,Metformin,2022-03-22 08:00:00,69
955,Notuv - Denk Pharma,2022-02-11 06:53:15,DMO_1001000,1379,WHO,Metformin,2023-04-15 08:00:00,108
956,Notuv - Denk Pharma,2022-02-11 11:24:35,DMO_1001000,3603,WHO,Metformin,2022-10-05 08:00:00,70
957,Notuv - Denk Pharma,2022-02-11 14:17:15,DMO_1001000,3968,Red Cross,Metformin,2022-04-23 08:00:00,33
958,Notuv - Denk Pharma,2022-02-11 18:28:02,DMO_1001000,3465,WHO,Metformin,2022-04-21 08:00:00,51
959,Notuv - Denk Pharma,2022-02-11 21:57:25,DMO_1001000,1472,WHO,Metformin,2022-02-15 08:00:00,33
960,Notuv - Denk Pharma,2022-02-12 04:16:00,DMO_1001000,3838,Bill Gates Foundation,Metformin,2022-11-12 08:00:00,77
961,Notuv - Denk Pharma,2022-02-12 13:34:47,DMO_1001000,4268,Bill Gates Foundation,Metformin,2022-04-12 08:00:00,1
962,Notuv - Denk Pharma,2022-02-13 01:40:55,DMO_1001000,4261,Red Cross,Metformin,2022-10-10 08:00:00,1
963,Notuv - Denk Pharma,2022-02-13 10:20:28,DMO_1001000,3039,Red Cross,Metformin,2023-06-22 08:00:00,144
964,Notuv - Denk Pharma,2022-02-13 17:25:19,DMO_1001000,2748,Red Cross,Metformin,2022-10-28 08:00:00,30
965,Notuv - Denk Pharma,2022-02-13 18:21:16,DMO_1001000,3064,Red Cross,Metformin,2022-03-18 08:00:00,73
966,Notuv - Denk Pharma,2022-02-13 20:18:06,DMO_1001000,1737,Bill Gates Foundation,Metformin,2021-11-26 08:00:00,41
967,Notuv - Denk Pharma,2022-02-13 23:00:49,DMO_1001000,3868,WHO,Metformin,2023-03-09 08:00:00,61
968,Notuv - Denk Pharma,2022-02-14 02:07:36,DMO_1001000,2480,Bill Gates Foundation,Metformin,2023-01-31 08:00:00,111
969,Notuv - Denk Pharma,2022-02-14 15:02:03,DMO_1001000,1317,Red Cross,Metformin,2022-06-25 08:00:00,78
970,Notuv - Denk Pharma,2022-02-14 18:31:15,DMO_1001000,4582,WHO,Metformin,2023-04-11 08:00:00,113
971,Notuv - Denk Pharma,2022-02-15 00:09:53,DMO_1001000,2369,Red Cross,Metformin,2022-06-20 08:00:00,123
972,Notuv - Denk Pharma,2022-02-15 01:13:15,DMO_1001000,4135,Red Cross,Metformin,2022-05-13 08:00:00,187
973,Notuv - Denk Pharma,2022-02-15 11:01:04,DMO_1001000,1952,Red Cross,Metformin,2022-02-02 08:00:00,5
974,Notuv - Denk Pharma,2022-02-15 15:58:58,DMO_1001000,4384,WHO,Metformin,2022-09-05 08:00:00,26
975,Notuv - Denk Pharma,2022-02-16 03:53:00,DMO_1001000,4832,WHO,Metformin,2023-03-15 08:00:00,37
976,Notuv - Denk Pharma,2022-02-16 10:49:46,DMO_1001000,4277,Bill Gates Foundation,Metformin,2021-11-23 08:00:00,46
977,Notuv - Denk Pharma,2022-02-16 12:09:03,DMO_1001000,1469,WHO,Metformin,2022-05-16 08:00:00,1
978,Notuv - Denk Pharma,2022-02-16 20:30:21,DMO_1001000,4980,WHO,Metformin,2023-06-09 08:00:00,22
979,Notuv - Denk Pharma,2022-02-17 02:18:56,DMO_1001000,2991,Bill Gates Foundation,Metformin,2022-01-10 08:00:00,25
980,Notuv - Denk Pharma,2022-02-17 02:44:46,DMO_1001000,3505,Red Cross,Metformin,2021-10-29 08:00:00,1
981,Notuv - Denk Pharma,2022-02-17 03:05:26,DMO_1001000,4700,WHO,Metformin,2022-03-25 08:00:00,141
982,Notuv - Denk Pharma,2022-02-17 10:30:52,DMO_1001000,2440,Bill Gates Foundation,Metformin,2022-02-20 08:00:00,1
983,Notuv - Denk Pharma,2022-02-17 14:53:06,DMO_1001000,4228,Red Cross,Metformin,2022-03-06 08:00:00,102
984,Notuv - Denk Pharma,2022-02-18 00:38:57,DMO_1001000,1270,Bill Gates Foundation,Metformin,2021-12-05 08:00:00,31
985,Notuv - Denk Pharma,2022-02-18 12:59:08,DMO_1001000,1628,Bill Gates Foundation,Metformin,2022-06-20 08:00:00,137
986,Notuv - Denk Pharma,2022-02-18 13:40:14,DMO_1001000,2472,Red Cross,Metformin,2022-03-06 08:00:00,117
987,Notuv - Denk Pharma,2022-02-18 18:04:56,DMO_1001000,3766,Bill Gates Foundation,Metformin,2021-12-06 08:00:00,1
988,Notuv - Denk Pharma,2022-02-19 01:45:42,DMO_1001000,2251,Red Cross,Metformin,2022-06-12 08:00:00,59
989,Notuv - Denk Pharma,2022-02-19 14:49:46,DMO_1001000,2373,WHO,Metformin,2022-01-13 08:00:00,47
990,Notuv - Denk Pharma,2022-02-20 02:35:56,DMO_1001000,1687,Red Cross,Metformin,2022-07-20 08:00:00,32
991,Notuv - Denk Pharma,2022-02-20 09:08:42,DMO_1001000,1077,Bill Gates Foundation,Metformin,2022-10-14 08:00:00,25
992,Notuv - Denk Pharma,2022-02-20 15:40:14,DMO_1001000,2361,Bill Gates Foundation,Metformin,2022-10-19 08:00:00,28
993,Notuv - Denk Pharma,2022-02-20 22:05:49,DMO_1001000,4570,WHO,Metformin,2022-06-23 08:00:00,1
994,Notuv - Denk Pharma,2022-02-21 01:11:01,DMO_1001000,3688,WHO,Metformin,2022-03-23 08:00:00,102
995,Notuv - Denk Pharma,2022-02-21 05:14:44,DMO_1001000,4651,Bill Gates Foundation,Metformin,2022-10-26 08:00:00,105
996,Notuv - Denk Pharma,2022-02-21 09:18:33,DMO_1001000,4919,Red Cross,Metformin,2022-03-17 08:00:00,142
997,Notuv - Denk Pharma,2022-02-21 18:01:41,DMO_1001000,3712,Bill Gates Foundation,Metformin,2022-05-29 08:00:00,62
998,Notuv - Denk Pharma,2022-02-22 09:11:49,DMO_1001000,3893,WHO,Metformin,2022-09-17 08:00:00,33
999,Notuv - Denk Pharma,2022-02-22 11:21:19,DMO_1001000,2487,WHO,Metformin,2023-06-04 08:00:00,76
1000,Notuv - Denk Pharma,2022-02-23 02:50:11,DMO_1001000,2765,Red Cross,Metformin,2023-03-14 08:00:00,76
1001,Notuv - Denk Pharma,2022-02-23 06:23:17,DMO_1001000,2843,Red Cross,Metformin,2023-04-21 08:00:00,1
1002,Notuv - Denk Pharma,2022-02-23 06:52:52,DMO_1001000,2195,Red Cross,Metformin,2023-02-25 08:00:00,22
1003,Notuv - Denk Pharma,2022-02-23 09:13:21,DMO_1001000,3115,Bill Gates Foundation,Metformin,2022-09-16 08:00:00,149
1004,Notuv - Denk Pharma,2022-02-24 03:52:37,DMO_1001000,3905,WHO,Metformin,2022-12-22 08:00:00,1
1005,Notuv - Denk Pharma,2022-02-24 10:08:28,DMO_1001000,4571,Red Cross,Metformin,2023-03-05 08:00:00,97
1006,Notuv - Denk Pharma,2022-02-24 13:30:22,DMO_1001000,3867,Bill Gates Foundation,Metformin,2023-07-22 08:00:00,43
1007,Notuv - Denk Pharma,2022-02-24 21:49:18,DMO_1001000,3688,WHO,Metformin,2022-09-18 08:00:00,52
1008,Notuv - Denk Pharma,2022-02-25 04:01:11,DMO_1001000,2259,Red Cross,Metformin,2022-09-23 08:00:00,72
1009,Notuv - Denk Pharma,2022-02-25 04:27:07,DMO_1001000,4240,Red Cross,Metformin,2021-12-03 08:00:00,82
1010,Notuv - Denk Pharma,2022-02-25 13:16:26,DMO_1001000,1835,WHO,Metformin,2022-05-30 08:00:00,50
1011,Notuv - Denk Pharma,2022-02-25 15:24:50,DMO_1001000,4878,Bill Gates Foundation,Metformin,2023-01-30 08:00:00,93
1012,Notuv - Denk Pharma,2022-02-25 19:33:43,DMO_1001000,1746,WHO,Metformin,2022-11-12 08:00:00,184
1013,Notuv - Denk Pharma,2022-02-25 20:50:29,DMO_1001000,2164,WHO,Metformin,2023-04-24 08:00:00,28
1014,Notuv - Denk Pharma,2022-02-26 00:06:31,DMO_1001000,1062,Bill Gates Foundation,Metformin,2023-07-01 08:00:00,18
1015,Notuv - Denk Pharma,2022-02-26 03:04:04,DMO_1001000,4255,WHO,Metformin,2022-04-18 08:00:00,1
1016,Notuv - Denk Pharma,2022-02-26 13:20:48,DMO_1001000,1711,WHO,Metformin,2022-04-10 08:00:00,1
1017,Notuv - Denk Pharma,2022-02-26 16:52:00,DMO_1001000,1509,Red Cross,Metformin,2022-08-26 08:00:00,82
1018,Notuv - Denk Pharma,2022-02-26 22:43:09,DMO_1001000,1738,WHO,Metformin,2022-02-21 08:00:00,99
1019,Notuv - Denk Pharma,2022-02-26 23:09:45,DMO_1001000,3289,Bill Gates Foundation,Metformin,2022-08-07 08:00:00,138
1020,Notuv - Denk Pharma,2022-02-27 09:28:57,DMO_1001000,1305,Red Cross,Metformin,2022-12-31 08:00:00,1
1021,Notuv - Denk Pharma,2022-02-27 18:38:12,DMO_1001000,4906,Red Cross,Metformin,2022-01-24 08:00:00,187
1022,Notuv - Denk Pharma,2022-02-28 02:49:51,DMO_1001000,2972,Red Cross,Metformin,2022-05-08 08:00:00,71
1023,Notuv - Denk Pharma,2022-02-28 12:45:35,DMO_1001000,1585,WHO,Metformin,2023-02-25 08:00:00,1
1024,Notuv - Denk Pharma,2022-02-28 14:33:18,DMO_1001000,3602,Bill Gates Foundation,Metformin,2023-06-26 08:00:00,1
1025,Notuv - Denk Pharma,2022-02-28 22:16:28,DMO_1001000,3671,Red Cross,Metformin,2023-04-21 08:00:00,88
1026,Notuv - Denk Pharma,2022-03-01 02:21:55,DMO_1001000,1112,Red Cross,Metformin,2023-04-22 08:00:00,57
1027,Notuv - Denk Pharma,2022-03-01 03:56:09,DMO_1001000,3093,Red Cross,Metformin,2021-12-16 08:00:00,170
1028,Notuv - Denk Pharma,2022-03-01 10:12:11,DMO_1001000,4367,Red Cross,Metformin,2023-03-24 08:00:00,56
1029,Notuv - Denk Pharma,2022-03-01 10:12:50,DMO_1001000,4060,WHO,Metformin,2022-01-06 08:00:00,75
1030,Notuv - Denk Pharma,2022-03-01 10:22:37,DMO_1001000,2307,Red Cross,Metformin,2023-06-28 08:00:00,1
1031,Notuv - Denk Pharma,2022-03-01 18:46:41,DMO_1001000,4453,WHO,Metformin,2022-01-26 08:00:00,45
1032,Notuv - Denk Pharma,2022-03-02 08:07:06,DMO_1001000,3906,WHO,Metformin,2023-07-06 08:00:00,24
1033,Notuv - Denk Pharma,2022-03-02 12:30:35,DMO_1001000,1837,Bill Gates Foundation,Metformin,2023-04-16 08:00:00,1
1034,Notuv - Denk Pharma,2022-03-02 13:35:14,DMO_1001000,1294,Red Cross,Metformin,2022-03-06 08:00:00,109
1035,Notuv - Denk Pharma,2022-03-02 16:58:20,DMO_1001000,3990,Red Cross,Metformin,2023-02-04 08:00:00,60
1036,Notuv - Denk Pharma,2022-03-02 23:35:39,DMO_1001000,1748,Bill Gates Foundation,Metformin,2022-06-19 08:00:00,21
1037,Notuv - Denk Pharma,2022-03-03 09:24:09,DMO_1001000,4976,Bill Gates Foundation,Metformin,2022-07-06 08:00:00,61
1038,Notuv - Denk Pharma,2022-03-03 09:52:17,DMO_1001000,1303,WHO,Metformin,2022-09-18 08:00:00,30
1039,Notuv - Denk Pharma,2022-03-03 13:43:40,DMO_1001000,4341,WHO,Metformin,2023-02-09 08:00:00,66
1040,Notuv - Denk Pharma,2022-03-03 17:28:07,DMO_1001000,1080,Bill Gates Foundation,Metformin,2022-07-01 08:00:00,3
1041,Notuv - Denk Pharma,2022-03-03 21:52:43,DMO_1001000,2725,WHO,Metformin,2022-03-23 08:00:00,81
1042,Notuv - Denk Pharma,2022-03-04 13:49:31,DMO_1001000,4296,Bill Gates Foundation,Metformin,2023-04-13 08:00:00,35
1043,Notuv - Denk Pharma,2022-03-04 19:47:27,DMO_1001000,1073,Bill Gates Foundation,Metformin,2023-03-02 08:00:00,68
1044,Notuv - Denk Pharma,2022-03-04 23:05:45,DMO_1001000,4935,Bill Gates Foundation,Metformin,2022-08-24 08:00:00,81
1045,Notuv - Denk Pharma,2022-03-05 01:25:47,DMO_1001000,3241,WHO,Metformin,2021-12-25 08:00:00,44
1046,Notuv - Denk Pharma,2022-03-05 15:27:37,DMO_1001000,1913,Red Cross,Metformin,2022-09-05 08:00:00,24
1047,Notuv - Denk Pharma,2022-03-05 20:29:19,DMO_1001000,2752,WHO,Metformin,2022-07-18 08:00:00,1
1048,Notuv - Denk Pharma,2022-03-05 23:59:58,DMO_1001000,2091,Red Cross,Metformin,2023-06-21 08:00:00,175
1049,Notuv - Denk Pharma,2022-03-06 09:59:00,DMO_1001000,2226,WHO,Metformin,2022-11-03 08:00:00,60
1050,Notuv - Denk Pharma,2022-03-06 10:17:19,DMO_1001000,4382,Bill Gates Foundation,Metformin,2022-08-22 08:00:00,60
1051,Notuv - Denk Pharma,2022-03-06 16:40:15,DMO_1001000,1438,WHO,Metformin,2023-02-16 08:00:00,14
1052,Notuv - Denk Pharma,2022-03-06 17:00:21,DMO_1001000,2352,Red Cross,Metformin,2022-04-07 08:00:00,89
