Organisation,Scan Date,Scan Point Name,Scan Reference,Supplier Name,Product,Expiration Date,Quantity
Notuv - Denk Pharma,2022-01-27 04:35:06,DMO_1001000,2818,Bill Gates Foundation,Metformin,2021-12-14 08:00:00,1
Notuv - Denk Pharma,2022-01-27 19:39:37,DMO_1001000,1819,Bill Gates Foundation,Metformin,2022-03-10 08:00:00,28
Notuv - Denk Pharma,2022-01-28 08:20:15,DMO_1001000,3951,WHO,Metformin,2022-06-30 08:00:00,38
Notuv - Denk Pharma,2022-01-28 14:06:23,DMO_1001000,2143,Bill Gates Foundation,Metformin,2022-03-19 08:00:00,36
Notuv - Denk Pharma,2022-01-28 16:04:51,DMO_1001000,2866,Bill Gates Foundation,Metformin,2021-11-16 08:00:00,7
Notuv - Denk Pharma,2022-01-28 17:15:02,DMO_1001000,1041,Bill Gates Foundation,Metformin,2022-07-22 08:00:00,39
Notuv - Denk Pharma,2022-01-29 03:03:45,DMO_1001000,1842,Bill Gates Foundation,Metformin,2022-12-26 08:00:00,55
Notuv - Denk Pharma,2022-01-29 15:46:18,DMO_1001000,4862,Red Cross,Metformin,2023-06-30 08:00:00,40
Notuv - Denk Pharma,2022-01-29 19:21:33,DMO_1001000,1996,Bill Gates Foundation,Metformin,2022-07-17 08:00:00,35
Notuv - Denk Pharma,2022-01-29 22:23:20,DMO_1001000,3549,Bill Gates Foundation,Metformin,2023-01-26 08:00:00,33
Notuv - Denk Pharma,2022-01-30 01:15:40,DMO_1001000,1642,WHO,Metformin,2022-08-15 08:00:00,14
Notuv - Denk Pharma,2022-01-30 02:06:20,DMO_1001000,2330,Bill Gates Foundation,Metformin,2021-11-03 08:00:00,17
Notuv - Denk Pharma,2022-01-30 04:06:29,DMO_1001000,3309,WHO,Metformin,2023-03-07 08:00:00,20
Notuv - Denk Pharma,2022-01-30 05:06:35,DMO_1001000,2734,Bill Gates Foundation,Metformin,2023-05-07 08:00:00,35
Notuv - Denk Pharma,2022-01-30 19:58:54,DMO_1001000,1647,Bill Gates Foundation,Metformin,2023-03-23 08:00:00,42
Notuv - Denk Pharma,2022-01-30 20:33:32,DMO_1001000,3996,Bill Gates Foundation,Metformin,2023-03-21 08:00:00,45
Notuv - Denk Pharma,2022-01-30 21:41:34,DMO_1001000,4174,WHO,Metformin,2022-09-28 08:00:00,40
Notuv - Denk Pharma,2022-01-31 18:46:30,DMO_1001000,3554,Red Cross,Metformin,2022-08-02 08:00:00,7
Notuv - Denk Pharma,2022-01-31 22:17:20,DMO_1001000,3018,Bill Gates Foundation,Metformin,2022-10-15 08:00:00,24
Notuv - Denk Pharma,2022-02-01 03:37:22,DMO_1001000,4695,Red Cross,Metformin,2023-05-21 08:00:00,39
Notuv - Denk Pharma,2022-02-01 03:42:35,DMO_1001000,2936,Red Cross,Metformin,2023-07-26 08:00:00,5
Notuv - Denk Pharma,2022-02-01 05:41:55,DMO_1001000,3803,Red Cross,Metformin,2021-12-31 08:00:00,4
Notuv - Denk Pharma,2022-02-01 08:25:39,DMO_1001000,4460,Red Cross,Metformin,2022-12-14 08:00:00,31
Notuv - Denk Pharma,2022-02-01 10:35:28,DMO_1001000,4768,WHO,Metformin,2022-06-27 08:00:00,69
Notuv - Denk Pharma,2022-02-01 21:50:20,DMO_1001000,4540,WHO,Metformin,2021-12-20 08:00:00,18
Notuv - Denk Pharma,2022-02-01 21:50:27,DMO_1001000,2060,WHO,Metformin,2023-05-28 08:00:00,34
Notuv - Denk Pharma,2022-02-01 23:43:02,DMO_1001000,3683,Bill Gates Foundation,Metformin,2023-01-27 08:00:00,30
Notuv - Denk Pharma,2022-02-02 09:30:11,DMO_1001000,3798,Bill Gates Foundation,Metformin,2022-12-27 08:00:00,25
Notuv - Denk Pharma,2022-02-02 11:54:58,DMO_1001000,2900,Red Cross,Metformin,2022-07-10 08:00:00,24
Notuv - Denk Pharma,2022-02-03 04:43:52,DMO_1001000,3551,Red Cross,Metformin,2023-07-04 08:00:00,1
Notuv - Denk Pharma,2022-02-03 07:20:25,DMO_1001000,2697,WHO,Metformin,2023-03-10 08:00:00,20
Notuv - Denk Pharma,2022-02-03 11:10:39,DMO_1001000,4066,WHO,Metformin,2021-11-04 08:00:00,27
Notuv - Denk Pharma,2022-02-03 14:25:41,DMO_1001000,3487,WHO,Metformin,2022-04-23 08:00:00,8
Notuv - Denk Pharma,2022-02-03 22:42:47,DMO_1001000,1922,Red Cross,Metformin,2022-01-20 08:00:00,30
Notuv - Denk Pharma,2022-02-04 09:08:28,DMO_1001000,1000,WHO,Metformin,2022-04-06 08:00:00,32
Notuv - Denk Pharma,2022-02-04 20:08:16,DMO_1001000,3275,Bill Gates Foundation,Metformin,2023-03-07 08:00:00,26
Notuv - Denk Pharma,2022-02-06 06:08:50,DMO_1001000,3131,WHO,Metformin,2022-04-22 08:00:00,53
Notuv - Denk Pharma,2022-02-06 06:51:09,DMO_1001000,1620,Red Cross,Metformin,2021-12-18 08:00:00,41
Notuv - Denk Pharma,2022-02-06 07:51:51,DMO_1001000,3214,Red Cross,Metformin,2022-11-06 08:00:00,26
Notuv - Denk Pharma,2022-02-06 14:50:42,DMO_1001000,2412,WHO,Metformin,2023-06-26 08:00:00,6
Notuv - Denk Pharma,2022-02-06 17:12:04,DMO_1001000,4557,Red Cross,Metformin,2023-05-05 08:00:00,11
Notuv - Denk Pharma,2022-02-07 14:58:47,DMO_1001000,4838,WHO,Metformin,2021-10-30 08:00:00,10
Notuv - Denk Pharma,2022-02-07 16:07:45,DMO_1001000,4958,Red Cross,Metformin,2021-11-18 08:00:00,25
Notuv - Denk Pharma,2022-02-07 18:34:16,DMO_1001000,3941,WHO,Metformin,2022-03-11 08:00:00,19
Notuv - Denk Pharma,2022-02-07 18:52:28,DMO_1001000,3542,WHO,Metformin,2022-05-27 08:00:00,25
Notuv - Denk Pharma,2022-02-07 20:42:52,DMO_1001000,3031,Bill Gates Foundation,Metformin,2023-04-18 08:00:00,27
Notuv - Denk Pharma,2022-02-08 10:07:38,DMO_1001000,4457,Bill Gates Foundation,Metformin,2023-04-18 08:00:00,30
Notuv - Denk Pharma,2022-02-08 10:17:29,DMO_1001000,4062,Red Cross,Metformin,2022-06-15 08:00:00,17
Notuv - Denk Pharma,2022-02-08 18:40:20,DMO_1001000,4941,WHO,Metformin,2023-06-25 08:00:00,24
Notuv - Denk Pharma,2022-02-09 06:17:08,DMO_1001000,1679,Bill Gates Foundation,Metformin,2022-08-14 08:00:00,12
Notuv - Denk Pharma,2022-02-09 15:04:20,DMO_1001000,3559,Red Cross,Metformin,2023-07-21 08:00:00,18
Notuv - Denk Pharma,2022-02-09 21:22:11,DMO_1001000,4336,WHO,Metformin,2022-06-27 08:00:00,41
Notuv - Denk Pharma,2022-02-10 09:57:09,DMO_1001000,1683,Red Cross,Metformin,2021-12-25 08:00:00,17
Notuv - Denk Pharma,2022-02-10 13:39:14,DMO_1001000,2809,Bill Gates Foundation,Metformin,2023-04-29 08:00:00,1
Notuv - Denk Pharma,2022-02-10 14:11:49,DMO_1001000,2118,Red Cross,Metformin,2022-04-24 08:00:00,13
Notuv - Denk Pharma,2022-02-10 15:48:43,DMO_1001000,3492,Bill Gates Foundation,Metformin,2023-05-19 08:00:00,2
Notuv - Denk Pharma,2022-02-10 16:18:43,DMO_1001000,2430,Red Cross,Metformin,2021-10-31 08:00:00,19
Notuv - Denk Pharma,2022-02-10 21:57:09,DMO_1001000,4086,WHO,Metformin,2023-04-06 08:00:00,28
Notuv - Denk Pharma,2022-02-10 22:31:48,DMO_1001000,3344,Red Cross,Metformin,2022-02-10 08:00:00,16
Notuv - Denk Pharma,2022-02-11 13:35:23,DMO_1001000,2395,Bill Gates Foundation,Metformin,2023-02-25 08:00:00,46
Notuv - Denk Pharma,2022-02-11 22:05:56,DMO_1001000,1686,WHO,Metformin,2022-10-09 08:00:00,34
Notuv - Denk Pharma,2022-02-12 13:45:05,DMO_1001000,1321,WHO,Metformin,2023-04-05 08:00:00,1
Notuv - Denk Pharma,2022-02-12 21:42:23,DMO_1001000,2842,WHO,Metformin,2022-07-14 08:00:00,24
Notuv - Denk Pharma,2022-02-13 01:39:32,DMO_1001000,3965,Bill Gates Foundation,Metformin,2022-07-30 08:00:00,34
Notuv - Denk Pharma,2022-02-13 04:57:50,DMO_1001000,1285,WHO,Metformin,2023-06-22 08:00:00,7
Notuv - Denk Pharma,2022-02-13 05:17:24,DMO_1001000,1262,Red Cross,Metformin,2023-07-18 08:00:00,13
Notuv - Denk Pharma,2022-02-13 07:03:40,DMO_1001000,2951,Bill Gates Foundation,Metformin,2023-04-18 08:00:00,35
Notuv - Denk Pharma,2022-02-13 14:38:29,DMO_1001000,4061,Bill Gates Foundation,Metformin,2022-05-15 08:00:00,1
Notuv - Denk Pharma,2022-02-13 23:46:39,DMO_1001000,2084,WHO,Metformin,2022-08-31 08:00:00,5
Notuv - Denk Pharma,2022-02-14 00:53:14,DMO_1001000,2028,Bill Gates Foundation,Metformin,2022-01-12 08:00:00,33
Notuv - Denk Pharma,2022-02-14 02:07:32,DMO_1001000,2634,Red Cross,Metformin,2022-04-26 08:00:00,34
Notuv - Denk Pharma,2022-02-14 08:10:10,DMO_1001000,3249,Red Cross,Metformin,2023-06-23 08:00:00,30
Notuv - Denk Pharma,2022-02-14 11:36:23,DMO_1001000,3176,WHO,Metformin,2023-01-21 08:00:00,5
Notuv - Denk Pharma,2022-02-14 12:33:44,DMO_1001000,1704,Bill Gates Foundation,Metformin,2022-10-28 08:00:00,44
Notuv - Denk Pharma,2022-02-14 15:04:08,DMO_1001000,2356,Bill Gates Foundation,Metformin,2022-08-07 08:00:00,17
Notuv - Denk Pharma,2022-02-14 17:34:18,DMO_1001000,4814,WHO,Metformin,2022-06-27 08:00:00,16
Notuv - Denk Pharma,2022-02-14 17:40:49,DMO_1001000,2132,WHO,Metformin,2022-05-19 08:00:00,36
Notuv - Denk Pharma,2022-02-14 19:53:46,DMO_1001000,2382,Red Cross,Metformin,2022-02-14 08:00:00,19
Notuv - Denk Pharma,2022-02-14 20:10:00,DMO_1001000,3473,Red Cross,Metformin,2022-03-31 08:00:00,23
Notuv - Denk Pharma,2022-02-14 21:56:23,DMO_1001000,1351,Red Cross,Metformin,2022-05-18 08:00:00,27
Notuv - Denk Pharma,2022-02-14 23:17:39,DMO_1001000,1701,WHO,Metformin,2022-08-11 08:00:00,9
Notuv - Denk Pharma,2022-02-15 15:14:35,DMO_1001000,3841,Red Cross,Metformin,2022-03-20 08:00:00,18
Notuv - Denk Pharma,2022-02-15 19:33:04,DMO_1001000,2521,Red Cross,Metformin,2023-01-26 08:00:00,27
Notuv - Denk Pharma,2022-02-15 22:45:37,DMO_1001000,1805,Red Cross,Metformin,2023-03-02 08:00:00,6
Notuv - Denk Pharma,2022-02-15 23:02:38,DMO_1001000,4983,WHO,Metformin,2022-03-14 08:00:00,1
Notuv - Denk Pharma,2022-02-16 00:44:10,DMO_1001000,1294,WHO,Metformin,2022-11-28 08:00:00,30
Notuv - Denk Pharma,2022-02-16 00:45:31,DMO_1001000,2361,Bill Gates Foundation,Metformin,2021-11-09 08:00:00,15
Notuv - Denk Pharma,2022-02-16 03:52:07,DMO_1001000,3660,WHO,Metformin,2023-06-21 08:00:00,22
Notuv - Denk Pharma,2022-02-16 10:12:11,DMO_1001000,4341,WHO,Metformin,2021-12-05 08:00:00,45
Notuv - Denk Pharma,2022-02-16 12:13:10,DMO_1001000,4370,Bill Gates Foundation,Metformin,2023-02-06 08:00:00,14
Notuv - Denk Pharma,2022-02-16 19:41:46,DMO_1001000,1431,WHO,Metformin,2023-02-22 08:00:00,22
Notuv - Denk Pharma,2022-02-16 22:46:42,DMO_1001000,1111,Red Cross,Metformin,2023-04-08 08:00:00,18
Notuv - Denk Pharma,2022-02-16 22:58:28,DMO_1001000,1613,WHO,Metformin,2022-10-18 08:00:00,21
Notuv - Denk Pharma,2022-02-17 02:52:17,DMO_1001000,2369,WHO,Metformin,2022-02-19 08:00:00,30
Notuv - Denk Pharma,2022-02-17 09:01:29,DMO_1001000,1247,Bill Gates Foundation,Metformin,2022-03-28 08:00:00,1
Notuv - Denk Pharma,2022-02-17 12:33:23,DMO_1001000,4191,Red Cross,Metformin,2022-08-12 08:00:00,16
Notuv - Denk Pharma,2022-02-17 18:54:01,DMO_1001000,2231,Red Cross,Metformin,2021-12-06 08:00:00,41
Notuv - Denk Pharma,2022-02-17 20:15:52,DMO_1001000,4494,Red Cross,Metformin,2022-06-01 08:00:00,29
Notuv - Denk Pharma,2022-02-17 20:23:37,DMO_1001000,4070,Bill Gates Foundation,Metformin,2022-11-08 08:00:00,24
Notuv - Denk Pharma,2022-02-18 08:43:52,DMO_1001000,1380,WHO,Metformin,2023-05-08 08:00:00,24
Notuv - Denk Pharma,2022-02-18 13:33:50,DMO_1001000,2418,Bill Gates Foundation,Metformin,2022-03-24 08:00:00,13
Notuv - Denk Pharma,2022-02-18 23:30:42,DMO_1001000,3162,Bill Gates Foundation,Metformin,2022-10-20 08:00:00,19
Notuv - Denk Pharma,2022-02-19 10:49:05,DMO_1001000,3665,Bill Gates Foundation,Metformin,2022-02-02 08:00:00,5
Notuv - Denk Pharma,2022-02-19 15:12:41,DMO_1001000,2653,Red Cross,Metformin,2021-12-08 08:00:00,27
Notuv - Denk Pharma,2022-02-20 01:09:40,DMO_1001000,4502,WHO,Metformin,2022-06-07 08:00:00,26
Notuv - Denk Pharma,2022-02-20 02:02:08,DMO_1001000,1457,WHO,Metformin,2022-07-08 08:00:00,20
Notuv - Denk Pharma,2022-02-20 05:03:39,DMO_1001000,2828,WHO,Metformin,2022-05-09 08:00:00,25
Notuv - Denk Pharma,2022-02-20 05:34:55,DMO_1001000,2265,Red Cross,Metformin,2022-03-22 08:00:00,1
Notuv - Denk Pharma,2022-02-20 10:04:58,DMO_1001000,4397,Bill Gates Foundation,Metformin,2023-07-01 08:00:00,44
Notuv - Denk Pharma,2022-02-20 12:01:52,DMO_1001000,3986,WHO,Metformin,2023-04-05 08:00:00,17
Notuv - Denk Pharma,2022-02-20 14:09:03,DMO_1001000,1003,Bill Gates Foundation,Metformin,2023-03-01 08:00:00,18
Notuv - Denk Pharma,2022-02-21 05:34:30,DMO_1001000,3658,Red Cross,Metformin,2021-12-21 08:00:00,32
Notuv - Denk Pharma,2022-02-21 20:19:06,DMO_1001000,4797,Bill Gates Foundation,Metformin,2022-03-18 08:00:00,29
Notuv - Denk Pharma,2022-02-21 23:25:05,DMO_1001000,1656,WHO,Metformin,2022-02-14 08:00:00,39
Notuv - Denk Pharma,2022-02-22 11:20:32,DMO_1001000,4373,WHO,Metformin,2022-09-10 08:00:00,17
Notuv - Denk Pharma,2022-02-22 19:51:59,DMO_1001000,3246,WHO,Metformin,2022-05-29 08:00:00,31
Notuv - Denk Pharma,2022-02-22 21:19:56,DMO_1001000,1392,Red Cross,Metformin,2022-12-10 08:00:00,6
Notuv - Denk Pharma,2022-02-22 22:41:41,DMO_1001000,3251,WHO,Metformin,2021-12-20 08:00:00,5
Notuv - Denk Pharma,2022-02-23 09:30:45,DMO_1001000,2298,Red Cross,Metformin,2023-05-27 08:00:00,4
Notuv - Denk Pharma,2022-02-23 09:49:59,DMO_1001000,1902,Red Cross,Metformin,2022-08-05 08:00:00,7
Notuv - Denk Pharma,2022-02-23 11:22:32,DMO_1001000,1569,Bill Gates Foundation,Metformin,2023-03-12 08:00:00,12
Notuv - Denk Pharma,2022-02-23 13:52:38,DMO_1001000,4164,Bill Gates Foundation,Metformin,2023-03-09 08:00:00,6
Notuv - Denk Pharma,2022-02-23 17:59:54,DMO_1001000,3758,Red Cross,Metformin,2023-05-28 08:00:00,39
Notuv - Denk Pharma,2022-02-23 19:03:12,DMO_1001000,4374,Bill Gates Foundation,Metformin,2022-12-22 08:00:00,36
Notuv - Denk Pharma,2022-02-23 22:21:10,DMO_1001000,3799,Bill Gates Foundation,Metformin,2022-04-10 08:00:00,15
Notuv - Denk Pharma,2022-02-23 22:43:52,DMO_1001000,4931,Red Cross,Metformin,2022-09-13 08:00:00,1
Notuv - Denk Pharma,2022-02-24 15:07:27,DMO_1001000,3968,Bill Gates Foundation,Metformin,2023-05-10 08:00:00,34
Notuv - Denk Pharma,2022-02-24 23:56:00,DMO_1001000,1876,Red Cross,Metformin,2023-03-30 08:00:00,29
Notuv - Denk Pharma,2022-02-25 10:53:38,DMO_1001000,3963,Bill Gates Foundation,Metformin,2022-01-05 08:00:00,22
Notuv - Denk Pharma,2022-02-26 13:48:56,DMO_1001000,4458,Bill Gates Foundation,Metformin,2023-04-20 08:00:00,22
Notuv - Denk Pharma,2022-02-26 14:53:35,DMO_1001000,2663,Red Cross,Metformin,2022-11-29 08:00:00,44
Notuv - Denk Pharma,2022-02-26 15:22:28,DMO_1001000,4296,Bill Gates Foundation,Metformin,2022-06-24 08:00:00,3
Notuv - Denk Pharma,2022-02-26 16:54:51,DMO_1001000,1016,Red Cross,Metformin,2021-12-24 08:00:00,9
Notuv - Denk Pharma,2022-02-26 18:11:18,DMO_1001000,2590,WHO,Metformin,2022-08-13 08:00:00,37
Notuv - Denk Pharma,2022-02-26 18:53:39,DMO_1001000,2793,Red Cross,Metformin,2023-04-23 08:00:00,28
Notuv - Denk Pharma,2022-02-27 12:32:30,DMO_1001000,2756,Red Cross,Metformin,2022-02-15 08:00:00,40
Notuv - Denk Pharma,2022-02-28 08:05:46,DMO_1001000,1800,Red Cross,Metformin,2022-08-30 08:00:00,32
Notuv - Denk Pharma,2022-02-28 09:33:56,DMO_1001000,2610,Bill Gates Foundation,Metformin,2022-09-15 08:00:00,57
Notuv - Denk Pharma,2022-03-01 05:53:51,DMO_1001000,3399,WHO,Metformin,2023-05-17 08:00:00,14
Notuv - Denk Pharma,2022-03-01 06:01:13,DMO_1001000,1089,Bill Gates Foundation,Metformin,2022-02-20 08:00:00,22
Notuv - Denk Pharma,2022-03-01 09:12:35,DMO_1001000,2517,Bill Gates Foundation,Metformin,2022-03-10 08:00:00,22
Notuv - Denk Pharma,2022-03-01 15:03:27,DMO_1001000,4551,WHO,Metformin,2022-08-30 08:00:00,22
Notuv - Denk Pharma,2022-03-01 16:49:28,DMO_1001000,4836,Red Cross,Metformin,2022-07-11 08:00:00,4
Notuv - Denk Pharma,2022-03-01 21:00:51,DMO_1001000,1884,WHO,Metformin,2023-03-27 08:00:00,16
Notuv - Denk Pharma,2022-03-02 10:06:28,DMO_1001000,3524,Red Cross,Metformin,2022-01-23 08:00:00,11
Notuv - Denk Pharma,2022-03-02 10:17:00,DMO_1001000,4612,Bill Gates Foundation,Metformin,2022-08-14 08:00:00,5
Notuv - Denk Pharma,2022-03-02 20:34:42,DMO_1001000,1146,Red Cross,Metformin,2022-01-10 08:00:00,18
Notuv - Denk Pharma,2022-03-02 20:39:52,DMO_1001000,1538,WHO,Metformin,2022-12-15 08:00:00,8
Notuv - Denk Pharma,2022-03-02 23:56:41,DMO_1001000,1903,Red Cross,Metformin,2022-10-28 08:00:00,3
Notuv - Denk Pharma,2022-03-03 00:07:14,DMO_1001000,1828,Bill Gates Foundation,Metformin,2022-03-25 08:00:00,39
Notuv - Denk Pharma,2022-03-03 02:33:23,DMO_1001000,2622,WHO,Metformin,2022-01-31 08:00:00,40
Notuv - Denk Pharma,2022-03-03 05:47:25,DMO_1001000,2506,Red Cross,Metformin,2022-06-04 08:00:00,25
Notuv - Denk Pharma,2022-03-03 05:47:30,DMO_1001000,2529,Red Cross,Metformin,2023-02-03 08:00:00,2
Notuv - Denk Pharma,2022-03-03 09:19:38,DMO_1001000,2976,WHO,Metformin,2022-07-27 08:00:00,13
Notuv - Denk Pharma,2022-03-03 14:34:25,DMO_1001000,3155,WHO,Metformin,2022-05-12 08:00:00,17
Notuv - Denk Pharma,2022-03-03 15:03:22,DMO_1001000,3716,Bill Gates Foundation,Metformin,2022-09-02 08:00:00,16
Notuv - Denk Pharma,2022-03-03 15:09:34,DMO_1001000,4748,Bill Gates Foundation,Metformin,2021-12-05 08:00:00,23
Notuv - Denk Pharma,2022-03-04 03:02:36,DMO_1001000,3292,Red Cross,Metformin,2023-04-02 08:00:00,32
Notuv - Denk Pharma,2022-03-04 09:07:11,DMO_1001000,1604,Red Cross,Metformin,2022-03-31 08:00:00,13
Notuv - Denk Pharma,2022-03-04 12:10:58,DMO_1001000,3952,Bill Gates Foundation,Metformin,2022-11-23 08:00:00,18
Notuv - Denk Pharma,2022-03-04 15:00:03,DMO_1001000,4878,Bill Gates Foundation,Metformin,2022-06-03 08:00:00,46
Notuv - Denk Pharma,2022-03-05 18:44:51,DMO_1001000,4103,Red Cross,Metformin,2022-02-19 08:00:00,34
Notuv - Denk Pharma,2022-03-05 20:55:59,DMO_1001000,1703,Bill Gates Foundation,Metformin,2022-11-02 08:00:00,39
Notuv - Denk Pharma,2022-03-05 23:55:19,DMO_1001000,3507,WHO,Metformin,2023-05-14 08:00:00,1
Notuv - Denk Pharma,2022-03-06 07:14:31,DMO_1001000,3448,WHO,Metformin,2023-07-01 08:00:00,21
Notuv - Denk Pharma,2022-03-06 11:54:51,DMO_1001000,3462,Red Cross,Metformin,2022-08-13 08:00:00,1
Notuv - Denk Pharma,2022-03-06 17:32:26,DMO_1001000,4025,WHO,Metformin,2023-01-12 08:00:00,22
Notuv - Denk Pharma,2022-03-06 18:16:47,DMO_1001000,2482,Red Cross,Metformin,2022-03-22 08:00:00,35
Notuv - Denk Pharma,2022-03-06 21:02:54,DMO_1001000,1301,WHO,Metformin,2022-09-22 08:00:00,30
Notuv - Denk Pharma,2022-03-06 22:10:12,DMO_1001000,2354,Bill Gates Foundation,Metformin,2022-09-17 08:00:00,31
Notuv - Denk Pharma,2022-03-06 23:20:04,DMO_1001000,1525,WHO,Metformin,2022-05-18 08:00:00,40
Notuv - Denk Pharma,2022-03-07 01:01:00,DMO_1001000,3582,WHO,Metformin,2021-12-20 08:00:00,3
Notuv - Denk Pharma,2022-03-07 03:14:02,DMO_1001000,1238,Bill Gates Foundation,Metformin,2022-07-03 08:00:00,21
Notuv - Denk Pharma,2022-03-07 07:05:39,DMO_1001000,3825,WHO,Metformin,2022-10-13 08:00:00,28
Notuv - Denk Pharma,2022-03-07 13:42:00,DMO_1001000,4068,Red Cross,Metformin,2022-08-15 08:00:00,27
Notuv - Denk Pharma,2022-03-07 15:13:38,DMO_1001000,3471,WHO,Metformin,2022-10-07 08:00:00,30
Notuv - Denk Pharma,2022-03-07 16:07:20,DMO_1001000,4135,Red Cross,Metformin,2022-04-30 08:00:00,24
Notuv - Denk Pharma,2022-03-07 19:02:03,DMO_1001000,2504,Red Cross,Metformin,2023-07-14 08:00:00,29
Notuv - Denk Pharma,2022-03-07 22:31:56,DMO_1001000,3751,WHO,Metformin,2022-06-25 08:00:00,5
Notuv - Denk Pharma,2022-03-08 02:20:37,DMO_1001000,3932,WHO,Metformin,2022-04-02 08:00:00,43
Notuv - Denk Pharma,2022-03-08 06:29:50,DMO_1001000,4106,Bill Gates Foundation,Metformin,2023-03-14 08:00:00,27
Notuv - Denk Pharma,2022-03-08 08:41:23,DMO_1001000,1917,Bill Gates Foundation,Metformin,2022-01-18 08:00:00,30
Notuv - Denk Pharma,2022-03-08 11:19:25,DMO_1001000,2553,Red Cross,Metformin,2022-02-28 08:00:00,40
Notuv - Denk Pharma,2022-03-08 17:49:29,DMO_1001000,4677,Bill Gates Foundation,Metformin,2022-01-27 08:00:00,15
Notuv - Denk Pharma,2022-03-09 01:09:53,DMO_1001000,2857,Bill Gates Foundation,Metformin,2023-05-12 08:00:00,26
Notuv - Denk Pharma,2022-03-09 04:06:40,DMO_1001000,3278,WHO,Metformin,2022-12-21 08:00:00,11
Notuv - Denk Pharma,2022-03-09 10:30:21,DMO_1001000,4584,Red Cross,Metformin,2023-03-27 08:00:00,32
Notuv - Denk Pharma,2022-03-09 11:18:26,DMO_1001000,3759,Bill Gates Foundation,Metformin,2022-09-21 08:00:00,18
Notuv - Denk Pharma,2022-03-09 23:03:54,DMO_1001000,3920,Bill Gates Foundation,Metformin,2022-09-08 08:00:00,48
Notuv - Denk Pharma,2022-03-10 18:49:00,DMO_1001000,3461,Bill Gates Foundation,Metformin,2022-11-03 08:00:00,1
Notuv - Denk Pharma,2022-03-10 19:06:03,DMO_1001000,3108,Bill Gates Foundation,Metformin,2023-04-03 08:00:00,18
Notuv - Denk Pharma,2022-03-10 21:05:50,DMO_1001000,1829,WHO,Metformin,2022-11-25 08:00:00,15
Notuv - Denk Pharma,2022-03-11 08:15:23,DMO_1001000,1732,Bill Gates Foundation,Metformin,2023-03-24 08:00:00,19
Notuv - Denk Pharma,2022-03-11 15:12:49,DMO_1001000,1024,WHO,Metformin,2023-03-20 08:00:00,14
Notuv - Denk Pharma,2022-03-11 21:20:22,DMO_1001000,3630,Red Cross,Metformin,2021-11-19 08:00:00,27
Notuv - Denk Pharma,2022-03-12 02:00:00,DMO_1001000,1275,Red Cross,Metformin,2022-06-25 08:00:00,57
Notuv - Denk Pharma,2022-03-12 03:36:11,DMO_1001000,4977,Bill Gates Foundation,Metformin,2023-07-09 08:00:00,52
Notuv - Denk Pharma,2022-03-12 04:13:14,DMO_1001000,4952,WHO,Metformin,2023-06-22 08:00:00,10
Notuv - Denk Pharma,2022-03-12 06:30:01,DMO_1001000,1104,WHO,Metformin,2022-10-08 08:00:00,30
Notuv - Denk Pharma,2022-03-12 08:47:03,DMO_1001000,2318,WHO,Metformin,2022-11-26 08:00:00,24
Notuv - Denk Pharma,2022-03-13 01:27:43,DMO_1001000,4587,WHO,Metformin,2023-04-04 08:00:00,16
Notuv - Denk Pharma,2022-03-13 02:36:08,DMO_1001000,4898,WHO,Metformin,2022-08-26 08:00:00,19
Notuv - Denk Pharma,2022-03-13 08:33:44,DMO_1001000,3340,Bill Gates Foundation,Metformin,2022-04-09 08:00:00,35
Notuv - Denk Pharma,2022-03-13 11:15:06,DMO_1001000,3490,WHO,Metformin,2022-01-18 08:00:00,1
Notuv - Denk Pharma,2022-03-13 21:07:35,DMO_1001000,4230,Red Cross,Metformin,2022-05-09 08:00:00,29
Notuv - Denk Pharma,2022-03-13 21:10:21,DMO_1001000,3464,WHO,Metformin,2023-06-26 08:00:00,14
Notuv - Denk Pharma,2022-03-13 22:57:07,DMO_1001000,4176,Red Cross,Metformin,2023-06-16 08:00:00,39
Notuv - Denk Pharma,2022-03-13 23:15:33,DMO_1001000,2295,WHO,Metformin,2023-06-11 08:00:00,52
Notuv - Denk Pharma,2022-03-13 23:59:49,DMO_1001000,4248,Bill Gates Foundation,Metformin,2022-06-20 08:00:00,37
Notuv - Denk Pharma,2022-03-14 21:02:53,DMO_1001000,2393,Red Cross,Metformin,2023-04-23 08:00:00,32
Notuv - Denk Pharma,2022-03-15 07:29:56,DMO_1001000,3783,WHO,Metformin,2023-06-07 08:00:00,28
Notuv - Denk Pharma,2022-03-15 12:51:11,DMO_1001000,3171,Red Cross,Metformin,2023-05-29 08:00:00,20
Notuv - Denk Pharma,2022-03-15 12:56:40,DMO_1001000,1490,Bill Gates Foundation,Metformin,2023-07-23 08:00:00,34
Notuv - Denk Pharma,2022-03-15 15:37:28,DMO_1001000,1980,WHO,Metformin,2023-01-01 08:00:00,44
Notuv - Denk Pharma,2022-03-15 16:41:49,DMO_1001000,4729,Red Cross,Metformin,2023-04-05 08:00:00,21
Notuv - Denk Pharma,2022-03-16 03:10:41,DMO_1001000,2486,Bill Gates Foundation,Metformin,2023-06-12 08:00:00,40
Notuv - Denk Pharma,2022-03-16 06:31:27,DMO_1001000,4610,Red Cross,Metformin,2022-06-02 08:00:00,13
Notuv - Denk Pharma,2022-03-16 12:21:47,DMO_1001000,2333,Bill Gates Foundation,Metformin,2023-01-17 08:00:00,1
